Precinct,Total Voters,Kamala Harris,Kamala %,Donald Trump,Trump %,RFK,RFK%,Ward,shape_area,ward_precinct,shape_leng,precinct,ward,geometry,Kamala
23,708,598,84.46%,105,14.83%,5,0.71%,Ward 46,0.0000153719161028,46023,0.0173752623224,23.0,46.0,"POLYGON ((-87.66107600005734 41.97022199984548, -87.66110699968823 41.97143900020973, -87.65488399959685 41.97158000041674, -87.654822000335 41.96908999980372, -87.66105199984986 41.969019000126806, -87.66107600005734 41.97022199984548))",84.46
1,837,758,90.56%,73,8.72%,6,0.72%,Ward 47,0.0000206315777991,47001,0.0249031291381,1.0,47.0,"POLYGON ((-87.68402699994607 41.96821700001459, -87.68404099969234 41.96868500001278, -87.68890700015788 41.96861500038199, -87.68896500013462 41.97041199961416, -87.67923900037954 41.97057399989024, -87.67918599973405 41.968755999689684, -87.68080099956643 41.96873399957445, -87.68077600021218 41.96781400031592, -87.6840140002459 41.967766999947116, -87.68402699994607 41.96821700001459))",90.56
2,853,777,91.09%,73,8.56%,3,0.35%,Ward 47,0.0000230424485634,47002,0.0242219260239,2.0,47.0,"POLYGON ((-87.68076399965884 41.96736700038678, -87.68080099956643 41.96873399957445, -87.67918599973405 41.968755999689684, -87.67929600031012 41.97239800036749, -87.67630900016019 41.9724449998369, -87.67620499986083 41.96879499968952, -87.67417399973027 41.96882200003535, -87.67412300007635 41.96699600036516, -87.68074899986641 41.966896000250244, -87.68076399965884 41.96736700038678))",91.09
3,772,706,91.45%,56,7.25%,10,1.30%,Ward 47,0.0000163860132623,47003,0.0162771558998,3.0,47.0,"POLYGON ((-87.6762589996531 41.970617000074526, -87.67632299990646 41.973314000340906, -87.6727299996897 41.97339300038669, -87.67259699985163 41.96884200005831, -87.67620499986083 41.96879499968952, -87.6762589996531 41.970617000074526))",91.45
4,958,876,91.44%,73,7.62%,9,0.94%,Ward 47,0.0000235912648879,47004,0.0206110111203,4.0,47.0,"POLYGON ((-87.67268100012802 41.97181000023135, -87.6727299996897 41.97339300038669, -87.6695600000939 41.97343599967172, -87.66957699997852 41.974338999944955, -87.66820799979934 41.97436600029073, -87.66749700028629 41.968900000035035, -87.67259699985163 41.96884200005831, -87.67268100012802 41.97181000023135))",91.44
5,1077,998,92.66%,72,6.69%,7,0.65%,Ward 47,0.0000369069486075,47005,0.028271375674,5.0,47.0,"POLYGON ((-87.66783499968545 41.97187499963155, -87.66841700044415 41.97619099991476, -87.66475199960509 41.976247999845384, -87.66465399958236 41.972597999697996, -87.66114000031075 41.972652000389594, -87.66105199984986 41.969019000126806, -87.66749700028629 41.968900000035035, -87.66783499968545 41.97187499963155))",92.66
6,1021,952,93.24%,64,6.27%,5,0.49%,Ward 47,0.0000178350093626,47006,0.0170729266235,6.0,47.0,"POLYGON ((-87.66466600013575 41.97308499967306, -87.66475199960509 41.976247999845384, -87.65986600001582 41.976322999706724, -87.65976799999318 41.97267599969768, -87.66465399958236 41.972597999697996, -87.66466600013575 41.97308499967306))",93.24
7,1348,1230,91.25%,108,8.01%,10,0.74%,Ward 47,0.0000393874896366,47007,0.0303171230669,7.0,47.0,"POLYGON ((-87.69479400004303 41.96127299994902, -87.69558499964796 41.963074000264946, -87.69871400005105 41.9661989995842, -87.69746299991749 41.966210000091515, -87.6979839996618 41.966709999766756, -87.68884800013508 41.966758000181635, -87.6888159995587 41.965737999908804, -87.68942499976392 41.965732999678266, -87.6893970002713 41.964852000419505, -87.69001099980778 41.96484600014287, -87.68999800010761 41.96439099984481, -87.68938799985625 41.96439700012149, -87.68929099987969 41.96130799976441, -87.69479400004303 41.96127299994902))",91.25
8,925,818,88.43%,97,10.49%,10,1.08%,Ward 47,0.0000345743069386,47008,0.0295685869015,8.0,47.0,"POLYGON ((-87.6893489998564 41.96313500038002, -87.68938799985625 41.96439700012149, -87.68999800010761 41.96439099984481, -87.69001099980778 41.96484600014287, -87.6893970002713 41.964852000419505, -87.68942499976392 41.965732999678266, -87.6888159995587 41.965737999908804, -87.68890700015788 41.96861500038199, -87.68404099969234 41.96868500001278, -87.68393600024615 41.964977999934774, -87.68612100028389 41.96491000039623, -87.6838299998546 41.961384999718, -87.68929099987969 41.96130799976441, -87.6893489998564 41.96313500038002))",88.43
9,1142,1006,88.09%,128,11.21%,8,0.70%,Ward 47,0.0000333924390527,47009,0.0252917859904,9.0,47.0,"POLYGON ((-87.6838299998546 41.961384999718, -87.68612100028389 41.96491000039623, -87.68393600024615 41.964977999934774, -87.6840140002459 41.967766999947116, -87.68077600021218 41.96781400031592, -87.68074899986641 41.966896000250244, -87.67913299998793 41.966919000411565, -87.67895900005777 41.96145800038647, -87.6838299998546 41.961384999718))",88.09
10,1038,935,90.08%,96,9.25%,7,0.67%,Ward 47,0.000027357874911,47010,0.0209302540923,10.0,47.0,"POLYGON ((-87.67896500033447 41.96171799978589, -87.67913299998793 41.966919000411565, -87.67412300007635 41.96699600036516, -87.6739769996388 41.96152499987891, -87.67895900005777 41.96145800038647, -87.67896500033447 41.96171799978589))",90.08
11,918,818,89.11%,91,9.91%,9,0.98%,Ward 47,0.0000255395534948,47011,0.021385276377,11.0,47.0,"POLYGON ((-87.67412300007635 41.96699600036516, -87.67417399973027 41.96882200003535, -87.66749700028629 41.968900000035035, -87.6667340001739 41.96527099995671, -87.6740779997998 41.9651689997496, -87.67412300007635 41.96699600036516))",89.11
12,655,586,89.47%,65,9.92%,4,0.61%,Ward 47,0.0000173694871569,47012,0.0176595437949,12.0,47.0,"POLYGON ((-87.6692579996569 41.96159200027063, -87.6693470001639 41.96523400004912, -87.6667340001739 41.96527099995671, -87.66598599985394 41.961746000177804, -87.66526900006426 41.95983900036964, -87.66920499991079 41.95976899983953, -87.6692579996569 41.96159200027063))",89.47
13,708,611,86.30%,91,12.85%,6,0.85%,Ward 47,0.0000172147002991,47013,0.0167394613205,13.0,47.0,"POLYGON ((-87.67402600009979 41.96334900035612, -87.6740779997998 41.9651689997496, -87.6693470001639 41.96523400004912, -87.6692579996569 41.96159200027063, -87.6739769996388 41.96152499987891, -87.67402600009979 41.96334900035612))",86.3
14,908,758,83.48%,143,15.75%,7,0.77%,Ward 47,0.0000342080089396,47014,0.0267216729939,14.0,47.0,"POLYGON ((-87.69476000027375 41.96127299994902, -87.68868299972064 41.961312999995016, -87.68852000029773 41.95584699973932, -87.69328000037166 41.9558259996702, -87.69322399958787 41.954001000046155, -87.69444600018274 41.95399399972337, -87.69435599962964 41.95772600005489, -87.69476000027375 41.96127299994902))",83.48
15,913,774,84.78%,130,14.24%,9,0.99%,Ward 47,0.0000265289958048,47015,0.0218569840384,15.0,47.0,"POLYGON ((-87.68852000029773 41.95584699973932, -87.68868299972064 41.961312999995016, -87.68504199998824 41.96136499969503, -87.68482900005824 41.95407499986139, -87.6884669996523 41.954031999677106, -87.68852000029773 41.95584699973932))",84.78
16,930,803,86.34%,112,12.04%,15,1.61%,Ward 47,0.0000265407935448,47016,0.0234094738611,16.0,47.0,"POLYGON ((-87.68484099971232 41.95455100022855, -87.68504199998824 41.96136499969503, -87.6838299998546 41.961384999718, -87.67875399959736 41.954162000276135, -87.68482900005824 41.95407499986139, -87.68484099971232 41.95455100022855))",86.34
17,813,712,87.58%,91,11.19%,10,1.23%,Ward 47,0.0000223008006394,47017,0.0297662860716,17.0,47.0,"POLYGON ((-87.67955299957123 41.955294000317906, -87.68362200015514 41.961072999719185, -87.6838299998546 41.961384999718, -87.68314899992635 41.96139900036365, -87.68205599988443 41.95983400013904, -87.6820450002765 41.9595830002553, -87.68182399997757 41.95958600039365, -87.68136000016386 41.95867999998206, -87.68119000041816 41.958682000074305, -87.68078100044278 41.9577759996627, -87.67643399962935 41.95783999991614, -87.6764100003212 41.95692700008107, -87.67429199977596 41.956956999665856, -87.67426600037555 41.95604599992298, -87.67384299975458 41.95606699999211, -87.67379400019291 41.954224999584135, -87.67875399959736 41.954162000276135, -87.67955299957123 41.955294000317906))",87.58
18,976,887,90.88%,83,8.50%,6,0.61%,Ward 47,0.0000318001488987,47018,0.028087571816,18.0,47.0,"POLYGON ((-87.67426600037555 41.95604599992298, -87.67429199977596 41.956956999665856, -87.6764100003212 41.95692700008107, -87.67643399962935 41.95783999991614, -87.68078100044278 41.9577759996627, -87.68119000041816 41.958682000074305, -87.68136000016386 41.95867999998206, -87.68182399997757 41.95958600039365, -87.6820450002765 41.9595830002553, -87.68205599988443 41.95983400013904, -87.68314899992635 41.96139900036365, -87.6739769996388 41.96152499987891, -87.67384299975458 41.95606699999211, -87.67426600037555 41.95604599992298))",90.88
19,1052,951,90.40%,95,9.03%,6,0.57%,Ward 47,0.0000373336748294,47019,0.0271084801294,19.0,47.0,"POLYGON ((-87.67384299975458 41.95606699999211, -87.6739769996388 41.96152499987891, -87.6692579996569 41.96159200027063, -87.6690990004185 41.956128000107185, -87.66758900003231 41.956140999807346, -87.66751900040151 41.95430999990663, -87.67379400019291 41.954224999584135, -87.67384299975458 41.95606699999211))",90.4
20,912,778,85.31%,125,13.71%,9,0.99%,Ward 47,0.0000227241239561,47020,0.0199394300412,20.0,47.0,"POLYGON ((-87.66756199968648 41.9552290000184, -87.66758900003231 41.956140999807346, -87.6690990004185 41.956128000107185, -87.66920499991079 41.95976899983953, -87.66526900006426 41.95983900036964, -87.66425800020653 41.957620999709434, -87.66421500002218 41.95435500018317, -87.66751900040151 41.95430999990663, -87.66756199968648 41.9552290000184))",85.31
21,1023,888,86.80%,121,11.83%,14,1.37%,Ward 47,0.0000260531124626,47021,0.0204684807058,21.0,47.0,"POLYGON ((-87.67371700023932 41.95057799957504, -87.67379400019291 41.954224999584135, -87.66904899991137 41.95428999988365, -87.66890699965825 41.948814000066086, -87.67367300000893 41.94874899976657, -87.67371700023932 41.95057799957504))",86.8
22,894,775,86.69%,112,12.53%,7,0.78%,Ward 47,0.0000212883477071,47022,0.0243353534428,22.0,47.0,"POLYGON ((-87.66881399986619 41.94516600001094, -87.66897099991166 41.951097000126474, -87.66576300036212 41.95113800021856, -87.66575199985488 41.950686000058916, -87.66652999975963 41.95067400040482, -87.66642600035959 41.94652999995958, -87.66581800020049 41.94654199961365, -87.66574699962428 41.94378099999317, -87.66514199960358 41.94378700026987, -87.66513200004175 41.943399000363634, -87.66876300021227 41.94334299957983, -87.66881399986619 41.94516600001094))",86.69
23,1060,927,87.45%,131,12.36%,2,0.19%,Ward 47,0.0000262022052602,47023,0.0205124311156,23.0,47.0,"POLYGON ((-87.67357499998622 41.94373899985499, -87.67367300000893 41.94874899976657, -87.66890699965825 41.948814000066086, -87.66876300021227 41.94334299957983, -87.67356000019379 41.9432770001335, -87.67357499998622 41.94373899985499))",87.45
24,1133,966,85.26%,155,13.68%,12,1.06%,Ward 47,0.000036083703561,47024,0.0244904925649,24.0,47.0,"POLYGON ((-87.67857899962111 41.947784000231486, -87.67875399959736 41.954162000276135, -87.67379400019291 41.954224999584135, -87.67362499959404 41.946928000327034, -87.67855300022075 41.94686400007361, -87.67857899962111 41.947784000231486))",85.26
25,863,742,85.98%,112,12.98%,9,1.04%,Ward 47,0.0000206463994509,47025,0.0256224650445,25.0,47.0,"POLYGON ((-87.67604499967695 41.94370299999349, -87.67608000039166 41.94506299975767, -87.6797149998473 41.94502499980393, -87.67975199975496 41.94637700009856, -87.6809690001192 41.94635800012168, -87.68103100028043 41.94865499992835, -87.67860499992076 41.9486869996054, -87.67855300022075 41.94686400007361, -87.67362499959404 41.946928000327034, -87.67356000019379 41.9432770001335, -87.67603099993067 41.94324699964937, -87.67604499967695 41.94370299999349))",85.98
26,1069,895,83.72%,159,14.87%,15,1.40%,Ward 47,0.0000332262505068,47026,0.0230905479981,26.0,47.0,"POLYGON ((-87.68472000042766 41.950428999898456, -87.68482900005824 41.95407499986139, -87.67875399959736 41.954162000276135, -87.67860499992076 41.9486869996054, -87.68467099996661 41.948606000366674, -87.68472000042766 41.950428999898456))",83.72
27,1018,850,83.50%,156,15.32%,12,1.18%,Ward 47,0.0000332041048493,47027,0.0291563123143,27.0,47.0,"POLYGON ((-87.68830800041383 41.94854800038996, -87.6884669996523 41.954031999677106, -87.68482900005824 41.95407499986139, -87.68467099996661 41.948606000366674, -87.68103100028043 41.94865499992835, -87.68098099977328 41.94683100035041, -87.68825799990674 41.946731000235495, -87.68830800041383 41.94854800038996))",83.5
28,757,609,80.45%,140,18.49%,8,1.06%,Ward 47,0.000124572135709,47028,0.0500355922064,28.0,47.0,"POLYGON ((-87.68798599995392 41.93606200016126, -87.68997399990013 41.936658999813055, -87.69144400024038 41.93868000038173, -87.69350800009408 41.94019600014535, -87.69519899983396 41.9423689996297, -87.69672800019703 41.94876699969735, -87.69675899982792 41.95045600024429, -87.69444600018274 41.95399399972337, -87.69322399958787 41.954001000046155, -87.69328000037166 41.9558259996702, -87.68852000029773 41.95584699973932, -87.68798599995392 41.93606200016126))",80.45
1,886,819,92.44%,61,6.88%,6,0.68%,Ward 48,0.0000218528992714,48001,0.0192866690628,1.0,48.0,"POLYGON ((-87.66141400035582 41.985737000362356, -87.66475399969727 41.98767299970922, -87.66507500011113 41.98772800044691, -87.6651649997649 41.990855999904504, -87.66029399996808 41.990915999973474, -87.66012600031462 41.985462000271134, -87.66140499994079 41.985407999579586, -87.66141400035582 41.985737000362356))",92.44
2,372,304,81.72%,67,18.01%,1,0.27%,Ward 48,0.00000331684884068,48002,0.0103346425051,2.0,48.0,"POLYGON ((-87.65558100026294 41.99642400036736, -87.6556780002395 41.99790700040779, -87.65620000002991 41.998232000106775, -87.65473299982808 41.99815300006094, -87.65472500035844 41.99728399955699, -87.65451299957522 41.99727800017961, -87.6544599998291 41.99648899976755, -87.65471800003564 41.99636799958358, -87.65476100021993 41.99459299956732, -87.65552500037842 41.99459799979791, -87.65558100026294 41.99642400036736))",81.72
3,611,509,83.31%,101,16.53%,1,0.16%,Ward 48,0.00000887688507766,48003,0.0133319769084,3.0,48.0,"POLYGON ((-87.66008500022252 41.98415500025311, -87.66012600031462 41.985462000271134, -87.6552419999183 41.98552100029399, -87.65519200031054 41.98380200016226, -87.660069000384 41.9836219999554, -87.66008500022252 41.98415500025311))",83.31
4,608,553,90.95%,48,7.89%,7,1.15%,Ward 48,0.00000867262740973,48004,0.0140433462671,4.0,48.0,"POLYGON ((-87.65638499956805 41.97526100019507, -87.65173500007018 41.97532999977971, -87.65137200041744 41.9743490004061, -87.65254699974423 41.97433499976046, -87.6521789998609 41.9733510002485, -87.65633099977578 41.97329300027178, -87.65638499956805 41.97526100019507))",90.95
5,332,303,91.27%,28,8.43%,1,0.30%,Ward 48,0.0000048580140862,48005,0.0112088975785,5.0,48.0,"POLYGON ((-87.65519200031054 41.98380200016226, -87.6552419999183 41.98552100029399, -87.65359200027058 41.98544000015597, -87.65311199971899 41.98495500027308, -87.65306200011116 41.98387399988524, -87.6544599998291 41.98384200020819, -87.6543680000831 41.98188900007733, -87.6551399997112 41.98187899961618, -87.65519200031054 41.98380200016226))",91.27
6,802,708,88.28%,88,10.97%,6,0.75%,Ward 48,0.0000127071983668,48006,0.0171695799456,6.0,48.0,"POLYGON ((-87.66001799983081 41.98179800037747, -87.660069000384 41.9836219999554, -87.65519200031054 41.98380200016226, -87.6551399997112 41.98187899961618, -87.65796499958503 41.98183200014677, -87.65791499997721 41.98000400038438, -87.65996800022299 41.97997099976185, -87.66001799983081 41.98179800037747))",88.28
7,725,666,91.86%,51,7.03%,8,1.10%,Ward 48,0.0000176250846554,48007,0.0170848046273,7.0,48.0,"POLYGON ((-87.66842900009823 41.98166999987064, -87.66917999965722 41.985430999740906, -87.66500999981162 41.98549600004043, -87.66487800001966 41.98081099982783, -87.66835200014464 41.98075700003556, -87.66842900009823 41.98166999987064))",91.86
8,508,428,84.25%,80,15.75%,0,0.00%,Ward 48,0.00000403020784103,48008,0.00999636943799,8.0,48.0,"POLYGON ((-87.65532500014861 41.98809300019183, -87.65538600026366 41.99010600039168, -87.65437500040593 41.99011399986125, -87.65412499966897 41.98905799972697, -87.65318699958033 41.98807800039947, -87.65433999969122 41.98808399977685, -87.65425899955312 41.9869359998965, -87.65528600014875 41.986906000311706, -87.65532500014861 41.98809300019183))",84.25
9,428,321,75.00%,105,24.53%,2,0.47%,Ward 48,0.00000113530039827,48009,0.00431953393489,9.0,48.0,"POLYGON ((-87.65510599994191 41.98072500035852, -87.65394200022308 41.980749999712764, -87.65377899990091 41.97983399973935, -87.65507899959613 41.97980100001622, -87.65510599994191 41.98072500035852))",75.0
10,822,777,94.53%,41,4.99%,4,0.49%,Ward 48,0.0000161053903254,48010,0.0162775463578,10.0,48.0,"POLYGON ((-87.66841999968318 41.976373000213854, -87.66835200014464 41.98075700003556, -87.66487800001966 41.98081099982783, -87.66475199960509 41.976247999845384, -87.66841700044415 41.97619099991476, -87.66841999968318 41.976373000213854))",94.53
11,572,533,93.18%,36,6.29%,3,0.52%,Ward 48,0.0000175476273535,48011,0.0194173641947,11.0,48.0,"POLYGON ((-87.66480000001997 41.97807300036874, -87.66495600001934 41.98354800014016, -87.66254999968271 41.983585000047746, -87.66234600016776 41.97628599979913, -87.66475199960509 41.976247999845384, -87.66480000001997 41.97807300036874))",93.18
12,908,741,81.61%,161,17.73%,6,0.66%,Ward 48,0.0000152168984236,48012,0.0170618085339,12.0,48.0,"POLYGON ((-87.6599179997159 41.97814400004564, -87.65996800022299 41.97997099976185, -87.65651500016708 41.98002699964639, -87.65646399961383 41.97820200002235, -87.65503200012665 41.97822300009142, -87.65499300012681 41.97639600037519, -87.65986600001582 41.976322999706724, -87.6599179997159 41.97814400004564))",81.61
13,718,568,79.11%,137,19.08%,13,1.81%,Ward 48,0.00000244263382231,48013,0.00698147884565,13.0,48.0,"POLYGON ((-87.65551199977892 41.99416399956896, -87.65552500037842 41.99459799979791, -87.65473800005861 41.994601999982365, -87.65447599966762 41.99439200019071, -87.65452701011338 41.993391613232404, -87.65409310161533 41.99300571054516, -87.65429799955302 41.99237599985257, -87.65545699994055 41.9923589999679, -87.65551199977892 41.99416399956896))",79.11
14,811,699,86.19%,104,12.82%,8,0.99%,Ward 48,0.00000778915224436,48014,0.0129699074762,14.0,48.0,"POLYGON ((-87.65651500016708 41.98002699964639, -87.65791499997721 41.98000400038438, -87.65796499958503 41.98183200014677, -87.6551399997112 41.98187899961618, -87.65503200012665 41.97822300009142, -87.65646399961383 41.97820200002235, -87.65651500016708 41.98002699964639))",86.19
15,619,528,85.30%,86,13.89%,5,0.81%,Ward 48,0.0000089073990987,48015,0.013410059947,15.0,48.0,"POLYGON ((-87.66018100015299 41.98727000001055, -87.65530300003338 41.98735700042526, -87.6552419999183 41.98552100029399, -87.66012600031462 41.985462000271134, -87.66018100015299 41.98727000001055))",85.3
16,516,446,86.43%,64,12.40%,6,1.16%,Ward 48,0.0000138035435289,48016,0.0155377239992,16.0,48.0,"POLYGON ((-87.66026599957615 41.990002000092254, -87.66033900024462 41.99228600019882, -87.65758400000158 41.99232700029086, -87.65742800000214 41.9873189995722, -87.66018100015299 41.98727000001055, -87.66026599957615 41.990002000092254))",86.43
17,268,209,77.99%,58,21.64%,1,0.37%,Ward 48,0.0000335787721857,48017,0.0314200854326,17.0,48.0,"POLYGON ((-87.65503300017282 41.978563999628925, -87.65334699976421 41.978562000436, -87.65394200022308 41.980749999712764, -87.65510599994191 41.98072500035852, -87.65512499991877 41.98136700028686, -87.65432299980655 41.98136100001017, -87.6544599998291 41.98384200020819, -87.65221499972245 41.98387599997746, -87.65047799965993 41.98412399972285, -87.65074700037371 41.98240499959109, -87.6506759997975 41.980684000266464, -87.65022599973008 41.97972099992427, -87.65037100012154 41.97959699960189, -87.64969599957067 41.979038999949914, -87.6473330003177 41.977732999978, -87.64959700040123 41.97682699956641, -87.65093199991185 41.97649999977522, -87.65499300012681 41.97639600037519, -87.65503300017282 41.978563999628925))",77.99
18,859,718,83.59%,131,15.25%,10,1.16%,Ward 48,0.0000106553767532,48018,0.0142674184773,18.0,48.0,"POLYGON ((-87.65751300032468 41.99006899958471, -87.65758400000158 41.99232700029086, -87.65545699994055 41.9923589999679, -87.65530300003338 41.98735700042526, -87.65742800000214 41.9873189995722, -87.65751300032468 41.99006899958471))",83.59
19,417,371,88.97%,43,10.31%,3,0.72%,Ward 48,0.0000181197268545,48019,0.0195652609447,19.0,48.0,"POLYGON ((-87.66239899991389 41.97810800018412, -87.66254999968271 41.983585000047746, -87.660069000384 41.9836219999554, -87.65986600001582 41.976322999706724, -87.66234600016776 41.97628599979913, -87.66239899991389 41.97810800018412))",88.97
20,317,274,86.44%,41,12.93%,2,0.63%,Ward 48,0.000000421024996829,48020,0.00261748586752,20.0,48.0,"POLYGON ((-87.6551399997112 41.98187899961618, -87.6543680000831 41.98188900007733, -87.65432299980655 41.98136100001017, -87.65512499991877 41.98136700028686, -87.6551399997112 41.98187899961618))",86.44
21,823,689,83.72%,121,14.70%,13,1.58%,Ward 48,0.0000223222505287,48021,0.0249584671122,21.0,48.0,"POLYGON ((-87.66114000031075 41.972652000389594, -87.65976799999318 41.97267599969768, -87.65986600001582 41.976322999706724, -87.65499300012681 41.97639600037519, -87.65498099957343 41.97528100021804, -87.65638499956805 41.97526100019507, -87.65633099977578 41.97329300027178, -87.6549279998273 41.9733130002948, -87.65488399959685 41.97158000041674, -87.66110699968823 41.97143900020973, -87.66114000031075 41.972652000389594))",83.72
22,436,352,80.73%,82,18.81%,2,0.46%,Ward 48,0.000000550728154268,48022,0.00327607344463,22.0,48.0,"POLYGON ((-87.65545699994055 41.9923589999679, -87.65429799955302 41.99237599985257, -87.6542999582764 41.991814254524286, -87.65544400024038 41.99195700031539, -87.65545699994055 41.9923589999679))",80.73
23,568,500,88.03%,61,10.74%,7,1.23%,Ward 48,0.000003396099977,48023,0.0083891163632,23.0,48.0,"POLYGON ((-87.65500399973479 41.97622499968407, -87.65499300012681 41.97639600037519, -87.65215200041445 41.97643999970625, -87.65173500007018 41.97532999977971, -87.65498099957343 41.97528100021804, -87.65500399973479 41.97622499968407))",88.03
24,1153,864,74.93%,268,23.24%,21,1.82%,Ward 48,0.0000472782136034,48024,0.0355227974584,24.0,48.0,"POLYGON ((-87.65215200041445 41.97643999970625, -87.65107400016495 41.97647699961391, -87.64959700040123 41.97682699956641, -87.6473330003177 41.977732999978, -87.64664700015891 41.97735899981802, -87.64643400022891 41.97696899981952, -87.64631099995268 41.97358100006316, -87.64612000013784 41.97287299978916, -87.64510600014177 41.97100600002693, -87.64420099977627 41.9698139999162, -87.64963600040107 41.969175000126185, -87.65041899963711 41.97163999958639, -87.65488399959685 41.97158000041674, -87.6549279998273 41.9733130002948, -87.6521789998609 41.9733510002485, -87.65254699974423 41.97433499976046, -87.65137200041744 41.9743490004061, -87.65215200041445 41.97643999970625))",74.93
25,760,705,92.76%,49,6.45%,6,0.79%,Ward 48,0.0000177146339543,48025,0.0170462280512,25.0,48.0,"POLYGON ((-87.66529699955686 41.99496399958894, -87.66543599967162 41.998136000176316, -87.66055300022077 41.998188999922434, -87.66040599973707 41.99455300042069, -87.66528099971833 41.99449699963686, -87.66529699955686 41.99496399958894))",92.76
26,435,362,83.22%,69,15.86%,4,0.92%,Ward 48,0.000011811062952,48026,0.0160343881278,26.0,48.0,"POLYGON ((-87.65306200011116 41.98387399988524, -87.65327099985673 41.9852260001798, -87.65359200027058 41.98544000015597, -87.6552419999183 41.98552100029399, -87.65528600014875 41.986906000311706, -87.65425899955312 41.9869359998965, -87.65433999969122 41.98808399977685, -87.65318699958033 41.98807800039947, -87.65012300037614 41.984943999765854, -87.65047799965993 41.98412399972285, -87.65306200011116 41.98387399988524))",83.22
27,769,656,85.31%,106,13.78%,7,0.91%,Ward 48,0.0000176888893349,48027,0.0168258301777,27.0,48.0,"POLYGON ((-87.66042799985229 41.995320999864305, -87.66055300022077 41.998188999922434, -87.65620000002991 41.998232000106775, -87.65579100005459 41.99804499957713, -87.65563400000906 41.99770600013188, -87.65552500037842 41.99459799979791, -87.66040599973707 41.99455300042069, -87.66042799985229 41.995320999864305))",85.31
28,597,548,91.79%,46,7.71%,3,0.50%,Ward 48,0.000013729461974,48028,0.0165116985367,28.0,48.0,"POLYGON ((-87.66941100041731 41.986282000314134, -87.66998699999999 41.98971799958605, -87.6673430003791 41.98807900044556, -87.66508599971905 41.98809500028408, -87.66500999981162 41.98549600004043, -87.66917999965722 41.985430999740906, -87.66941100041731 41.986282000314134))",91.79
29,305,267,87.54%,37,12.13%,1,0.33%,Ward 48,0.00000186597401443,48029,0.00556781173427,29.0,48.0,"POLYGON ((-87.65359753739642 41.97929969182735, -87.65334699976421 41.978562000436, -87.65503300017282 41.978563999628925, -87.65507899959613 41.97980100001622, -87.65377899990091 41.97983399973935, -87.65359753739642 41.97929969182735))",87.54
30,643,589,91.60%,47,7.31%,7,1.09%,Ward 48,0.0000177353723984,48030,0.0170283305597,30.0,48.0,"POLYGON ((-87.66518099960342 41.99130800006418, -87.66528099971833 41.99449699963686, -87.66040599973707 41.99455300042069, -87.66029399996808 41.990915999973474, -87.6651649997649 41.990855999904504, -87.66518099960342 41.99130800006418))",91.6
31,642,598,93.15%,40,6.23%,4,0.62%,Ward 48,0.0000137942458903,48031,0.0167395600089,31.0,48.0,"POLYGON ((-87.66496999976562 41.984041000391926, -87.66507500011113 41.98772800044691, -87.66475399969727 41.98767299970922, -87.66141400035582 41.985737000362356, -87.66140499994079 41.985407999579586, -87.66012600031462 41.985462000271134, -87.660069000384 41.9836219999554, -87.66495600001934 41.98354800014016, -87.66496999976562 41.984041000391926))",93.15
32,652,551,84.51%,92,14.11%,9,1.38%,Ward 48,0.0000110229172279,48032,0.0142721288282,32.0,48.0,"POLYGON ((-87.66040599973707 41.99455300042069, -87.65552500037842 41.99459799979791, -87.65545699994055 41.9923589999679, -87.66033900024462 41.99228600019882, -87.66040599973707 41.99455300042069))",84.51
33,297,253,85.19%,43,14.48%,1,0.34%,Ward 48,0.00000187446049734,48033,0.00572068790663,33.0,48.0,"POLYGON ((-87.65544400024038 41.99195700031539, -87.6542999582764 41.991814254524286, -87.65437500040593 41.99011399986125, -87.65538600026366 41.99010600039168, -87.65544400024038 41.99195700031539))",85.19
34,508,466,91.73%,41,8.07%,1,0.20%,Ward 48,0.0000180210289912,48034,0.0173918966111,34.0,48.0,"POLYGON ((-87.67018400009147 41.99541499970252, -87.67028999958376 41.99687000025034, -87.6706229996517 41.99807500006124, -87.66543599967162 41.998136000176316, -87.66528099971833 41.99449699963686, -87.67015100036832 41.99443999970628, -87.67018400009147 41.99541499970252))",91.73
35,733,669,91.27%,60,8.19%,4,0.55%,Ward 48,0.0000289373883848,48035,0.0213690506039,35.0,48.0,"POLYGON ((-87.66999799960797 41.989912000438494, -87.67015100036832 41.99443999970628, -87.66528099971833 41.99449699963686, -87.66508599971905 41.98809500028408, -87.6673430003791 41.98807900044556, -87.66998699999999 41.98971799958605, -87.66999799960797 41.989912000438494))",91.27
1,968,863,89.15%,96,9.92%,9,0.93%,Ward 49,0.0000308910962644,49001,0.0277061766443,1.0,49.0,"POLYGON ((-87.6688669996123 42.01936199965661, -87.67318420228906 42.019386007957955, -87.67630468251502 42.02201163622806, -87.6770497168709 42.023029628314745, -87.66541599964864 42.02292400024248, -87.66685200021959 42.02225399992222, -87.66634500022155 42.020270000160444, -87.66824499970693 42.019364999794966, -87.6688669996123 42.01936199965661))",89.15
